,ensembl_gene_id,external_gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
2543,ENSMUSG00000020471,Pold2,259.4950485,0.351034518,0.172191655,2.038626778,0.041487291,0.070160521
4915,ENSMUSG00000025192,Entpd7,290.3224356,0.434016602,0.212922167,2.038381483,0.041511797,0.070183048
35807,ENSMUSG00000096947,Gm26723,0.976637648,2.746185144,1.347196421,2.038444507,0.041505499,0.070183048
36597,ENSMUSG00000097828,6430562O15Rik,5.305404833,-1.218495011,0.597775533,-2.038382208,0.041511724,0.070183048
20650,ENSMUSG00000073787,Gm10575,44.88790813,-1.523929338,0.747644802,-2.038306603,0.04151928,0.070189396
251,ENSMUSG00000001435,Col18a1,3245.092159,-0.591723038,0.29043058,-2.037399224,0.041610052,0.070336531
4907,ENSMUSG00000025175,Fn3k,4.696354939,-1.626318726,0.798465093,-2.036806293,0.041669457,0.070430625
35316,ENSMUSG00000096361,Gm5814,7.018899932,1.015474509,0.498616393,2.036584684,0.041691679,0.070461857
16996,ENSMUSG00000059981,Taok2,938.1240752,0.198000714,0.09723389,2.036334385,0.041716789,0.070497966
9823,ENSMUSG00000034800,Zfp661,37.79244309,-0.432740355,0.212539687,-2.036044945,0.041745842,0.07054073
13857,ENSMUSG00000046909,Tefm,54.4194299,0.47212325,0.231891777,2.035963745,0.041753996,0.070548175
41211,ENSMUSG00000102684,Gm37374,1.578094226,-2.32321494,1.141165593,-2.03582631,0.041767799,0.070565164
9332,ENSMUSG00000033377,Palmd,11.87006409,-1.599970591,0.785966809,-2.035671956,0.041783307,0.070585028
2945,ENSMUSG00000021143,Pacs2,1337.05376,0.215300889,0.105771087,2.035536327,0.041796937,0.070601718
5357,ENSMUSG00000026095,Asnsd1,441.2351461,0.254888337,0.125228832,2.035380616,0.04181259,0.070621821
4272,ENSMUSG00000024053,Emilin2,627.5358335,0.305019103,0.149869521,2.035231056,0.04182763,0.070640885
22700,ENSMUSG00000078868,Gm14412,2.729351707,-2.091311685,1.027755783,-2.034833293,0.04186765,0.07070213
87,ENSMUSG00000000441,Raf1,1356.714923,0.26794273,0.131708424,2.034362895,0.04191502,0.070775775
5339,ENSMUSG00000026064,Ptp4a1,2116.414861,1.199408064,0.589608088,2.034246286,0.04192677,0.070789265
27089,ENSMUSG00000085037,4933421O10Rik,32.70825833,-0.549016013,0.269910966,-2.034063385,0.041945205,0.070814039
1475,ENSMUSG00000014177,Tvp23b,216.441747,-0.24863345,0.122268408,-2.03350526,0.042001503,0.070902725
14381,ENSMUSG00000048776,Pthlh,3.529533285,-1.190061978,0.585257444,-2.033399131,0.042012215,0.070914449
44672,ENSMUSG00000106252,mmu-mir-684-1,5.399862282,1.342080345,0.660142356,2.033016564,0.04205085,0.070973298
11767,ENSMUSG00000040029,Ipo8,615.5076304,0.150142024,0.073879074,2.032267271,0.042126606,0.071088412
21371,ENSMUSG00000075502,Kbtbd6,12.54270147,-0.928549252,0.45690296,-2.032267973,0.042126535,0.071088412
13154,ENSMUSG00000044408,Sptssa,850.1411924,0.2701289,0.132935047,2.032036749,0.042149936,0.071121405
810,ENSMUSG00000005131,4930550C14Rik,1.848152984,-2.112224748,1.040214616,-2.030566305,0.042299009,0.071366545
32146,ENSMUSG00000092258,Gm20444,22.90868053,-1.911378562,0.941356279,-2.030451812,0.042310635,0.071379762
35990,ENSMUSG00000097148,Gm3839,2.678997651,1.628345017,0.802447434,2.029223283,0.042435553,0.071584089
9584,ENSMUSG00000034164,Emid1,7.447430492,-1.401427884,0.690809962,-2.028673531,0.042491554,0.071672133
35900,ENSMUSG00000097049,6530411M01Rik,1.113646275,-2.498930799,1.231836447,-2.02862223,0.042496783,0.071674531
27838,ENSMUSG00000085939,Cd63-ps,21.0183777,0.504794083,0.248863369,2.028398497,0.042519593,0.071706578
32207,ENSMUSG00000092335,Gm7221,1.132869708,-2.627427163,1.296007573,-2.027323929,0.042629296,0.071885144
14528,ENSMUSG00000049357,4933408B17Rik,2.392359547,-1.899248097,0.937191324,-2.02653188,0.042710309,0.072015305
11301,ENSMUSG00000038797,Zscan2,30.76516217,-0.770761898,0.380447422,-2.025935394,0.042771406,0.072111862
21302,ENSMUSG00000075256,Cerkl,55.48503305,1.097603482,0.541790442,2.025881957,0.042776883,0.072114637
38726,ENSMUSG00000100121,1700025N23Rik,1.227265086,2.287832119,1.129496222,2.02553322,0.042812641,0.072168456
45171,ENSMUSG00000106767,RP23-403P24.5,3.683433838,1.464287527,0.722994431,2.025309551,0.042835588,0.072200673
1006,ENSMUSG00000006442,Srm,527.2075728,-0.289599209,0.142994136,-2.025252342,0.042841459,0.072204104
11729,ENSMUSG00000039943,Plcb4,187.0248871,-0.356351882,0.175959379,-2.025194021,0.042847445,0.072207727
1235,ENSMUSG00000009293,Ube2g2,758.2401719,0.339523903,0.167656943,2.0251109,0.042855978,0.072215641
20260,ENSMUSG00000072115,Ang,65.04812978,-0.496783095,0.245326669,-2.024986099,0.042868792,0.072230767
8661,ENSMUSG00000031922,Cep57,210.7864973,-0.303223252,0.149750798,-2.024852328,0.04288253,0.07224106
27948,ENSMUSG00000086075,Gm15728,10.10697989,-1.480591221,0.731209643,-2.024851881,0.042882576,0.07224106
13274,ENSMUSG00000044816,D630023F18Rik,1.532064116,-2.335949261,1.153821495,-2.024532625,0.042915379,0.072289851
16640,ENSMUSG00000058488,Kl,37.66577519,-1.530810419,0.756329913,-2.023998249,0.042970332,0.072369467
32047,ENSMUSG00000092097,Gm5819,1.037143892,-3.950191336,1.951657867,-2.02401835,0.042968264,0.072369467
39099,ENSMUSG00000100505,Gm13283,1.014271191,-3.184190183,1.573450463,-2.023699034,0.043001128,0.072414854
1469,ENSMUSG00000014074,Rnf168,328.5091409,-0.238865993,0.118037523,-2.023644564,0.043006736,0.072417819
5654,ENSMUSG00000026614,Slc30a10,3.493856588,-2.198372926,1.086381359,-2.023573865,0.043014016,0.0724236
15160,ENSMUSG00000051705,Senp8,48.9816347,-0.450598454,0.222801118,-2.022424562,0.04313251,0.072614229
35127,ENSMUSG00000096140,Ankrd66,10.07415127,1.216946432,0.601733524,2.022400917,0.04313495,0.072614229
26341,ENSMUSG00000084128,Esrp2,7.249605428,-2.171133372,1.073802381,-2.021911489,0.043185497,0.072692818
36547,ENSMUSG00000097772,5430416N02Rik,30.98664875,-0.496474999,0.245568563,-2.021736795,0.04320355,0.072716705
24835,ENSMUSG00000082402,Gm15621,10.94227533,0.782555838,0.387134396,2.02140612,0.043237742,0.072767747
22696,ENSMUSG00000078864,Gm14322,12.23466908,-1.270750217,0.62866256,-2.021355012,0.043243028,0.072770138
9602,ENSMUSG00000034210,Efcab14,547.3199923,0.296959532,0.146921042,2.021218522,0.043257149,0.072780888
40574,ENSMUSG00000102018,K230010J24Rik,7.982638787,-1.085208566,0.536905828,-2.021227019,0.04325627,0.072780888
42173,ENSMUSG00000103703,Gm37453,3.367373052,1.625574312,0.804626876,2.020283389,0.043354001,0.072937323
8095,ENSMUSG00000030889,Vwa3a,14.97269353,-1.53968261,0.762212825,-2.020016667,0.043381659,0.072977332
2938,ENSMUSG00000021131,Erh,751.2075977,0.202277379,0.100156405,2.019615014,0.043423337,0.073040916
35879,ENSMUSG00000097026,Gm26786,19.20101948,0.685423344,0.339436897,2.01929534,0.043456532,0.073090221
2417,ENSMUSG00000020265,Sumo3,1111.819389,0.173889524,0.086124939,2.019038,0.04348327,0.073122126
26894,ENSMUSG00000084803,5830444B04Rik,10.47836641,1.338644782,0.663004352,2.019058815,0.043481107,0.073122126
546,ENSMUSG00000003200,Sh3gl1,731.1954825,0.148593679,0.07362858,2.018152183,0.043575414,0.073267434
8498,ENSMUSG00000031654,Cbln1,4.316513119,-1.314490653,0.651340117,-2.01813249,0.043577465,0.073267434
10485,ENSMUSG00000036840,Siah1a,152.1540428,-0.249483435,0.123650639,-2.01764777,0.043627958,0.073341595
14764,ENSMUSG00000050232,Cxcr3,8.747717475,-1.262533009,0.625749192,-2.017634262,0.043629366,0.073341595
36620,ENSMUSG00000097855,A930007I19Rik,6.016151551,1.196031729,0.59286501,2.017376147,0.043656275,0.073380276
32011,ENSMUSG00000092021,Gbp11,14.67839057,-0.891658882,0.442034747,-2.017169211,0.043677858,0.07341
10518,ENSMUSG00000036912,Piwil4,3.725905295,-1.336066941,0.662381458,-2.017065733,0.043688654,0.07342159
11174,ENSMUSG00000038526,Car14,14.88625067,-1.335445857,0.662165482,-2.016785674,0.043717885,0.073464155
12493,ENSMUSG00000042185,Nfrkb,366.4387691,0.269982982,0.13387781,2.016637272,0.04373338,0.073483634
6413,ENSMUSG00000027963,Extl2,382.317737,-0.809212714,0.401497485,-2.015486381,0.043853712,0.073679246
217,ENSMUSG00000001225,Slc26a3,0.791034041,-2.685951756,1.332717819,-2.015394195,0.043863362,0.073682307
2064,ENSMUSG00000019179,Mdh2,1849.225168,0.148107348,0.073486863,2.0154262,0.043860012,0.073682307
24879,ENSMUSG00000082454,Gm12183,12.59388006,0.952784269,0.472764837,2.01534504,0.043868509,0.073684377
17617,ENSMUSG00000062761,Zfp512,303.3868961,-0.274729863,0.136361023,-2.014724269,0.043933548,0.073787036
32277,ENSMUSG00000092416,Zfp141,73.61228934,-0.414425157,0.205712098,-2.014588162,0.043947819,0.07380442
5495,ENSMUSG00000026335,Pam,1130.18446,-0.274773129,0.136409787,-2.014321228,0.043975819,0.073844854
14003,ENSMUSG00000047434,Xxylt1,226.9153394,-0.33010387,0.163920576,-2.013803743,0.044030143,0.073917131
35909,ENSMUSG00000097058,4930556M19Rik,0.832653361,-2.457282189,1.220185043,-2.013860278,0.044024205,0.073917131
36577,ENSMUSG00000097805,Gm17473,1.949468257,-1.511163508,0.750404341,-2.013798996,0.044030641,0.073917131
2464,ENSMUSG00000020340,Cyfip2,966.4800118,-0.247203969,0.122774676,-2.013476857,0.044064487,0.073967354
45302,ENSMUSG00000106917,RP23-17D18.3,3.432304748,1.23365791,0.612744735,2.013330903,0.044079829,0.07398651
7961,ENSMUSG00000030674,Qprt,2.009697461,-1.876355933,0.931988412,-2.013282471,0.044084921,0.073988459
19425,ENSMUSG00000068263,Efcc1,2.703025224,-2.14137477,1.063793781,-2.012960415,0.044118794,0.074038707
4417,ENSMUSG00000024286,Ccny,1528.985905,0.152729084,0.075879053,2.012796394,0.044136053,0.074054467
20464,ENSMUSG00000073125,Xlr3b,19.93680645,-1.504792239,0.747612148,-2.012798003,0.044135884,0.074054467
14710,ENSMUSG00000050064,Zfp697,109.9528509,-0.512058077,0.254525073,-2.011817814,0.044239145,0.074220827
12193,ENSMUSG00000041231,Ublcp1,271.2577957,0.448497772,0.222941645,2.011727204,0.044248701,0.074230243
43227,ENSMUSG00000104796,AC044807.1,0.828007521,-2.35759697,1.171994776,-2.011610477,0.044261014,0.074244282
8230,ENSMUSG00000031201,Brcc3,211.2263421,0.462483402,0.229934139,2.011373359,0.044286035,0.074279633
5938,ENSMUSG00000027122,Arl14ep,449.8494776,-0.207681169,0.103262429,-2.011197792,0.044304569,0.074304099
27882,ENSMUSG00000085998,AW822252,1.771798253,-2.859942862,1.422126252,-2.011033028,0.044321968,0.074326657
17254,ENSMUSG00000061175,Fnip2,2496.582695,0.433631775,0.215649597,2.010816529,0.04434484,0.074358388
11223,ENSMUSG00000038622,Med30,155.8129564,0.334443196,0.166330995,2.010708798,0.044356224,0.074370853
10362,ENSMUSG00000036452,Arhgap26,72.31599172,-0.703767935,0.350019401,-2.010654078,0.044362008,0.074373925
3608,ENSMUSG00000022314,Rad21,2024.402765,0.236965843,0.117888995,2.010076033,0.044423142,0.074469786
9916,ENSMUSG00000035069,Oma1,161.1269837,0.206072979,0.102536888,2.009744814,0.044458204,0.074518279
16019,ENSMUSG00000055675,Kbtbd11,251.0476814,-2.119760674,1.054750042,-2.009727983,0.044459987,0.074518279
35950,ENSMUSG00000097102,2310069G16Rik,1.330523538,-2.374464617,1.182118026,-2.008652745,0.044573973,0.074702678
42214,ENSMUSG00000103746,1700001G17Rik,1.393661157,-2.403406815,1.196621234,-2.008494205,0.044590801,0.074724227
7268,ENSMUSG00000029379,Cxcl3,2285.0701,1.732719667,0.86277434,2.008311544,0.044610196,0.074750074
24082,ENSMUSG00000081552,Gm12328,1.978033712,1.57363094,0.783697313,2.007957554,0.044647802,0.074806429
3927,ENSMUSG00000022837,Iqcb1,87.0157904,-1.133984748,0.564850293,-2.007584599,0.044687452,0.074866198
27217,ENSMUSG00000085196,Gm14963,5.859075598,1.09593031,0.545921723,2.007486172,0.044697922,0.074877073
6213,ENSMUSG00000027589,Pcmtd2,245.7652185,-0.514772393,0.256440481,-2.007375713,0.044709673,0.074890094
15446,ENSMUSG00000053038,Gm6180,12.34481903,0.756513064,0.376972106,2.006814435,0.044769425,0.074983509
11284,ENSMUSG00000038764,Ptpn3,36.40582451,-1.427611206,0.711463398,-2.006584189,0.044793956,0.075017921
13309,ENSMUSG00000044966,Fbxo48,20.7739668,-0.773512912,0.385508375,-2.006474986,0.044805595,0.075030737
3992,ENSMUSG00000022957,Itsn1,1778.821036,0.652686917,0.325305977,2.006378497,0.044815881,0.075041286
41032,ENSMUSG00000102496,Gm36989,3.968251158,-1.465661851,0.730564108,-2.006205662,0.04483431,0.075065468
16151,ENSMUSG00000056222,Spock1,9.148625843,-1.279304233,0.637688853,-2.006157432,0.044839454,0.075067403
9306,ENSMUSG00000033285,Wdr3,426.7726601,0.398520351,0.198658094,2.006061482,0.044849689,0.07507786
13380,ENSMUSG00000045205,Dpy19l4,728.5164477,0.386451843,0.192663729,2.005835995,0.044873749,0.075111457
28456,ENSMUSG00000086714,0610009E02Rik,2.916288452,-2.270110439,1.131806137,-2.005741411,0.044883845,0.075121676
7558,ENSMUSG00000029862,Clcn1,6.02096413,-1.906605146,0.950891829,-2.00507049,0.044955512,0.075234935
9189,ENSMUSG00000032908,Sgpp2,1.449726489,2.641097446,1.317577627,2.004509937,0.045015464,0.07532857
21294,ENSMUSG00000075225,Ccdc162,4.762758606,-2.009479654,1.002616705,-2.004235161,0.045044876,0.075371088
11417,ENSMUSG00000039108,Lsm14b,367.1165518,-0.232182395,0.115853034,-2.004111481,0.04505812,0.075386548
29037,ENSMUSG00000087397,Rapgef3os2,1.841514216,-2.343243724,1.16954853,-2.003545525,0.045118766,0.075481306
23493,ENSMUSG00000080875,Gm7332,28.82763669,0.860830493,0.429677504,2.003433933,0.045130732,0.075494615
3138,ENSMUSG00000021499,Catsper3,1.743090408,-2.041473805,1.019046326,-2.003317957,0.045143171,0.075508713
12232,ENSMUSG00000041355,Ssr2,921.6111384,0.156888847,0.078329901,2.002924112,0.045185435,0.07557269
42948,ENSMUSG00000104516,Gm9884,0.882218808,-2.67122288,1.333844096,-2.00265,0.045214869,0.0756152
20542,ENSMUSG00000073448,Gm10509,2.330102048,2.024591924,1.010996488,2.002570679,0.04522339,0.075622731
2085,ENSMUSG00000019338,Zfp687,327.9094217,-0.355849205,0.177735137,-2.002131996,0.045270537,0.075694847
4438,ENSMUSG00000024327,Slc39a7,1752.909667,0.26167148,0.130705502,2.001992841,0.045285502,0.075699696
9914,ENSMUSG00000035064,Eef2k,307.0951649,-1.021113434,0.510041887,-2.002018774,0.045282712,0.075699696
29107,ENSMUSG00000087484,2900089D17Rik,33.68319033,1.04165869,0.520293009,2.002061669,0.045278099,0.075699696
45565,ENSMUSG00000107224,AC116520.1,23.86384606,-0.636711107,0.318092814,-2.001651964,0.045322176,0.075754275
15357,ENSMUSG00000052581,Lrrtm4,8.815574645,-1.203950188,0.601657946,-2.001054248,0.045386544,0.075855128
7360,ENSMUSG00000029521,Chek2,137.4119021,-0.52290185,0.261342991,-2.000825998,0.045411145,0.075889505
12649,ENSMUSG00000042595,Fam199x,150.804474,-0.289010952,0.144464989,-2.000560509,0.045439773,0.075930607
8010,ENSMUSG00000030752,Kdm8,39.04261981,-0.473590741,0.236757683,-2.00031836,0.045465898,0.075967518
12672,ENSMUSG00000042659,Arrdc4,477.738993,0.452273036,0.226109298,2.00024077,0.045474271,0.075974766
3047,ENSMUSG00000021327,Zkscan3,330.1279876,-0.268253276,0.134130588,-1.999941102,0.045506624,0.076022071
11598,ENSMUSG00000039585,Myo9a,507.2575678,0.585831306,0.292964032,1.999669731,0.045535939,0.076064292
22752,ENSMUSG00000078954,Arhgap8,6.756486584,-1.622104325,0.811334358,-1.999304367,0.045575432,0.076123508
1639,ENSMUSG00000015697,Setdb1,611.0839233,-0.154297727,0.077179331,-1.999210484,0.045585585,0.07613371
6726,ENSMUSG00000028496,Mllt3,176.1424369,-0.441644147,0.221002407,-1.998368042,0.045676774,0.07627924
14769,ENSMUSG00000050243,Gm5446,1.052761085,3.498848774,1.750923827,1.998287259,0.045685526,0.076287088
7867,ENSMUSG00000030505,Prmt3,296.5624703,-0.286115144,0.143196852,-1.998054707,0.045710729,0.076322403
19103,ENSMUSG00000066613,Zfp932,79.7674985,-0.511200368,0.256069382,-1.996335387,0.045897429,0.076627335
6592,ENSMUSG00000028266,Lmo4,862.7516073,0.197881497,0.099128692,1.996208085,0.045911278,0.076643659
33603,ENSMUSG00000094282,Ccdc42b,1.267974166,-2.802067161,1.403820375,-1.996029699,0.04593069,0.076669266
12198,ENSMUSG00000041241,Mul1,354.6960961,0.289079486,0.14484553,1.995777751,0.04595812,0.07670825
7069,ENSMUSG00000029054,Gabrd,1.155838553,2.304926718,1.154995277,1.995615709,0.045975768,0.076730904
20197,ENSMUSG00000071661,Zbtb3,26.86107357,0.489040701,0.245083751,1.995402387,0.045999011,0.076762888
10964,ENSMUSG00000038056,Kmt2c,645.0820186,0.309168817,0.154974867,1.994961011,0.046047132,0.076836382
42288,ENSMUSG00000103821,D430013B06Rik,2.822611006,1.489863594,0.746840728,1.994887984,0.046055098,0.076842862
10871,ENSMUSG00000037833,Sh2d4b,1.871326955,-2.367132928,1.186633483,-1.994830723,0.046061345,0.076846474
419,ENSMUSG00000002343,Armc6,118.1577546,0.420345995,0.210735714,1.994659509,0.046080028,0.076864019
18514,ENSMUSG00000065265,Gm23455,0.906191717,-2.28694604,1.146531121,-1.994665472,0.046079378,0.076864019
37419,ENSMUSG00000098720,Gm27239,1.306824469,-2.392490345,1.199483181,-1.994600995,0.046086415,0.076867861
15151,ENSMUSG00000051671,Coa6,89.07449268,-0.43414968,0.217687863,-1.994367873,0.046111867,0.076903498
13434,ENSMUSG00000045374,Wdr81,1257.464043,0.238928076,0.119804405,1.994317962,0.046117318,0.076905775
14232,ENSMUSG00000048234,Rnf149,2520.515542,0.298438388,0.149654576,1.994181502,0.046132223,0.076923816
5449,ENSMUSG00000026247,Ecel1,11.32478043,-1.090220802,0.546723916,-1.994097515,0.046141399,0.076932302
9501,ENSMUSG00000033933,Vhl,424.4077259,0.294196587,0.147582533,1.99343772,0.046213537,0.077045755
11232,ENSMUSG00000038644,Pold1,473.8938751,-0.285506961,0.143244636,-1.993142433,0.046245853,0.077092803
11154,ENSMUSG00000038495,Otud7b,603.7253044,-0.413538753,0.20749623,-1.992994059,0.046262098,0.077113055
1466,ENSMUSG00000013997,Nit1,234.324683,-0.237652053,0.11929697,-1.992104683,0.046359573,0.077268692
4373,ENSMUSG00000024213,Nudt3,1194.908766,-0.243206987,0.122091187,-1.992010995,0.046369851,0.07727898
4955,ENSMUSG00000025241,Fyco1,390.0449591,0.308902833,0.155140692,1.991114184,0.046468335,0.077429401
12124,ENSMUSG00000040966,Slc22a2,1.19026058,-2.679034686,1.345474959,-1.991144219,0.046465034,0.077429401
28240,ENSMUSG00000086443,4933421A08Rik,1.711553653,-2.21414879,1.112481502,-1.990279197,0.046560188,0.077575587
11258,ENSMUSG00000038704,Aspdh,1.61620275,-2.394834196,1.203384019,-1.990083097,0.046581782,0.077604697
39552,ENSMUSG00000100967,Gm29666,4.798204684,-1.281695073,0.644251453,-1.989432957,0.046653435,0.077717191
41360,ENSMUSG00000102840,Gm38037,4.633121512,-1.932515559,0.971854381,-1.988482634,0.046758338,0.07788505
12203,ENSMUSG00000041258,Zfp236,424.3390513,0.420883455,0.211676123,1.988336946,0.046774437,0.077904973
4144,ENSMUSG00000023473,Celsr3,51.40475118,-0.899546225,0.452532635,-1.987804094,0.046833361,0.077996212
27077,ENSMUSG00000085024,C230035I16Rik,2.970024421,-1.808375339,0.910080329,-1.987050242,0.04691683,0.078128308
12664,ENSMUSG00000042632,Pla2g6,116.1714512,-0.272720976,0.137255569,-1.986957449,0.046927112,0.07813852
15010,ENSMUSG00000051154,Commd3,516.5758392,-0.250955067,0.126363694,-1.98597445,0.047036161,0.07831317
11148,ENSMUSG00000038481,Cdk19,688.4726993,0.289226886,0.145660542,1.985622751,0.047075228,0.078371283
23120,ENSMUSG00000079941,Gm11273,7.492766578,-1.681070514,0.846883003,-1.985009156,0.047143453,0.078477923
17774,ENSMUSG00000063458,1700112E06Rik,14.95468554,1.373128077,0.692001452,1.984284964,0.047224081,0.078605191
1865,ENSMUSG00000017832,Hspb9,4.808074814,1.007378931,0.507722669,1.984112573,0.047243292,0.078630214
45150,ENSMUSG00000106744,Riok2,291.1234872,0.182917735,0.092212719,1.983649736,0.047294901,0.078709151
9896,ENSMUSG00000035007,Rundc1,237.2906935,-0.190876482,0.096233281,-1.983476825,0.047314193,0.078734298
13633,ENSMUSG00000046111,Cep295,230.6431733,0.458947774,0.231415854,1.98321665,0.047343235,0.078773169
14371,ENSMUSG00000048747,E130114P18Rik,24.36955591,-1.19170902,0.600904335,-1.983192582,0.047345922,0.078773169
40124,ENSMUSG00000101555,Gm28731,7.548720216,1.606107642,0.809893514,1.98310965,0.047355183,0.078781614
15737,ENSMUSG00000054364,Rhob,2942.259714,0.216803526,0.109360571,1.982465209,0.047427198,0.078894339
39429,ENSMUSG00000100843,Gm8307,1.889044614,-2.453583712,1.237665794,-1.982428313,0.047431323,0.078894339
10676,ENSMUSG00000037318,Traf3ip3,79.70221902,0.969001707,0.488876638,1.982098613,0.047468205,0.078948709
21142,ENSMUSG00000075020,E530001K10Rik,4.629140125,-1.176679968,0.593802349,-1.981602078,0.047523794,0.079034182
44224,ENSMUSG00000105802,RP24-210N1.3,1.310268378,-2.121634608,1.070717111,-1.981508081,0.047534324,0.07904471
3642,ENSMUSG00000022370,Mrpl13,318.687596,0.244091279,0.123214424,1.981028446,0.047588084,0.079127117
7603,ENSMUSG00000030031,Kbtbd8,60.8125417,0.744516575,0.375842869,1.980925103,0.047599673,0.079139397
31577,ENSMUSG00000091055,Siglec15,3.463168051,-2.045578094,1.033141781,-1.979958736,0.047708166,0.079312771
3892,ENSMUSG00000022787,Wdr53,82.79033955,-0.356467181,0.180050507,-1.979817706,0.047724016,0.079325111
4502,ENSMUSG00000024442,0610009O20Rik,277.6350039,-0.22616328,0.114233574,-1.979831964,0.047722413,0.079325111
35677,ENSMUSG00000096802,Gm15433,2.554471135,2.590305171,1.308638422,1.979389514,0.047772168,0.079398137
17242,ENSMUSG00000061118,Dnajc30,144.6771224,0.200952816,0.101526344,1.979316972,0.04778033,0.079404691
5762,ENSMUSG00000026796,Fam129b,4792.276076,0.23771727,0.120115879,1.979066153,0.047808559,0.079444589
16133,ENSMUSG00000056155,Nanos3,0.770186255,-2.423780556,1.225057853,-1.978502933,0.047871998,0.079533197
19800,ENSMUSG00000070283,Ndufaf3,117.9929145,0.381405517,0.192773717,1.978514096,0.04787074,0.079533197
35855,ENSMUSG00000097002,Gm2670,2.920068547,-1.576268291,0.796706617,-1.978480231,0.047874557,0.079533197
6144,ENSMUSG00000027472,Pdrg1,410.6324334,-0.428474769,0.216627404,-1.977934288,0.04793612,0.079628444
2083,ENSMUSG00000019320,Noxo1,17.55900347,1.670560884,0.844723322,1.977642668,0.047969032,0.079676084
27480,ENSMUSG00000085521,4930526A20Rik,6.502743939,-1.084424428,0.548415685,-1.977376756,0.047999059,0.079718925
2608,ENSMUSG00000020592,Sdc1,395.6262943,-0.475490472,0.240500588,-1.977086529,0.04803185,0.079752476
6204,ENSMUSG00000027574,Nkain4,29.10149303,-1.078430486,0.545457763,-1.977110894,0.048029097,0.079752476
40063,ENSMUSG00000101493,2810405F17Rik,5.609426816,1.0138915,0.512821282,1.977085461,0.048031971,0.079752476
2081,ENSMUSG00000019303,Psmc3ip,81.56610285,-0.383754815,0.194140875,-1.976682215,0.048077562,0.079821135
701,ENSMUSG00000004359,Spic,4.144036327,1.194100711,0.604149402,1.976499036,0.048098285,0.079848498
279,ENSMUSG00000001558,Klhl10,2.073540607,-2.050066822,1.037638185,-1.975704876,0.048188212,0.079990733
3360,ENSMUSG00000021901,Bap1,724.2355163,0.240037856,0.121503375,1.975565334,0.048204028,0.080009931
3535,ENSMUSG00000022194,Pabpn1,828.1157511,-0.145195178,0.073501608,-1.975401381,0.048222616,0.080033727
36228,ENSMUSG00000097411,B430218F22Rik,8.68013128,-2.032855153,1.02911277,-1.97534732,0.048228747,0.080036845
7576,ENSMUSG00000029916,Agk,169.0586334,0.291527347,0.147630149,1.974714176,0.048300593,0.08014901
13817,ENSMUSG00000046774,8030474K03Rik,1.143623612,-3.565563304,1.805666719,-1.974651948,0.04830766,0.08015367
962,ENSMUSG00000006218,Fam131c,1.562771787,-2.108455978,1.06778687,-1.974603769,0.048313131,0.080155683
1088,ENSMUSG00000007050,Lsm2,234.6684819,0.275666952,0.139650232,1.973981329,0.048383866,0.080258891
10873,ENSMUSG00000037845,Fdxacb1,70.03819679,0.697403172,0.35329294,1.97400823,0.048380807,0.080258891
29104,ENSMUSG00000087480,Gm15910,5.687927265,-1.237786719,0.627115258,-1.97377867,0.048406915,0.08029005
40328,ENSMUSG00000101767,Gm28498,1.315561771,-2.628713239,1.332053899,-1.973428583,0.048446754,0.080349048
10414,ENSMUSG00000036606,Plxnb2,6041.321998,-0.329575125,0.167029585,-1.973154184,0.048477999,0.080393784
35843,ENSMUSG00000096987,Gm26525,3.578214909,-2.616823447,1.326259698,-1.973085249,0.048485851,0.080399723
33706,ENSMUSG00000094410,Gm38394,990.5704993,0.609605378,0.308973046,1.973005043,0.048494988,0.080407791
17236,ENSMUSG00000061086,Myl4,9.208525759,-1.053428854,0.534210634,-1.97193539,0.048616983,0.080602967
13366,ENSMUSG00000045140,Pigw,48.25946928,0.353751338,0.179402551,1.97183003,0.048629013,0.080615812
36546,ENSMUSG00000097770,Gm26776,12.80378719,-2.034099039,1.031673505,-1.971649974,0.048649578,0.080642802
17550,ENSMUSG00000062480,Acat3,10.55663398,-1.096067829,0.555989695,-1.971381555,0.048680249,0.080686538
8071,ENSMUSG00000030854,Ptpn5,8.001834159,-1.388658806,0.704516926,-1.971079409,0.048714794,0.080732404
10832,ENSMUSG00000037730,Mynn,227.3987574,0.515964482,0.261769457,1.971064496,0.048716499,0.080732404
5272,ENSMUSG00000025937,Lactb2,363.8408413,0.595621115,0.302201108,1.970942859,0.048730412,0.080748352
3308,ENSMUSG00000021794,Glud1,3240.316871,0.171243449,0.086927903,1.969947993,0.048844331,0.080929997
4031,ENSMUSG00000023022,Lima1,1633.835312,-0.234883064,0.119276033,-1.969239408,0.048925605,0.081050391
36533,ENSMUSG00000097755,2010110K18Rik,7.485388396,1.239146948,0.629250856,1.969241577,0.048925356,0.081050391
4579,ENSMUSG00000024588,Fech,502.0161783,-0.129916066,0.065995676,-1.968554225,0.049004303,0.081173619
34284,ENSMUSG00000095105,Edaradd,3.41629877,-1.754344329,0.891487849,-1.967883614,0.049081431,0.081294223
15439,ENSMUSG00000052997,Uba2,969.3233638,0.143033786,0.0726932,1.967636395,0.049109889,0.081334203
20423,ENSMUSG00000072980,Oip5,84.93056335,0.574637088,0.292211606,1.966510147,0.049239711,0.081542036
45558,ENSMUSG00000107216,RP23-353L10.2,2.047238285,1.968256407,1.001337104,1.965628158,0.049341579,0.081703544
